Protein_ID	Taxon_ID
T1HS20_RHOPR	13249
R4G4K6_RHOPR	13249
T1I6E9_RHOPR	13249
R4FLA7_RHOPR	13249
T1HPW0_RHOPR	13249
T1HLR4_RHOPR	13249
T1I2P4_RHOPR	13249
T1IEY6_RHOPR	13249
T1HE13_RHOPR	13249
T1HZ46_RHOPR	13249
T1I5N3_RHOPR	13249
T1HEX6_RHOPR	13249
T1HUE9_RHOPR	13249
T1I771_RHOPR	13249
T1HNS9_RHOPR	13249
T1HZ47_RHOPR	13249
T1I0K2_RHOPR	13249
T1HMV8_RHOPR	13249
T1HFI8_RHOPR	13249
T1IFU0_RHOPR	13249
T1HE30_RHOPR	13249
T1HRP4_RHOPR	13249
T1HSR7_RHOPR	13249
T1I870_RHOPR	13249
T1IDR8_RHOPR	13249
R4FKT4_RHOPR	13249
T1HAS3_RHOPR	13249
T1ICG5_RHOPR	13249
T1HPG2_RHOPR	13249
R4FK95_RHOPR	13249
T1H9F6_RHOPR	13249
T1HK08_RHOPR	13249
T1I6T5_RHOPR	13249
R4G5B4_RHOPR	13249
T1HDE6_RHOPR	13249
T1HV52_RHOPR	13249
T1IEJ6_RHOPR	13249
T1IAC8_RHOPR	13249
T1HJB5_RHOPR	13249
R4FN97_RHOPR	13249
T1I0Y7_RHOPR	13249
T1HL72_RHOPR	13249
T1IBE7_RHOPR	13249
R4FJJ6_RHOPR	13249
T1HIR2_RHOPR	13249
T1I9S7_RHOPR	13249
T1HME4_RHOPR	13249
R4G4U3_RHOPR	13249
T1I1U6_RHOPR	13249
