Protein_ID	Taxon_ID
IGHA2_HUMAN	9606
IGHG1_HUMAN	9606
IGHG2_HUMAN	9606
IGHG3_HUMAN	9606
IGKC_HUMAN	9606
KIAA1210_HUMAN	9606
KLC2_HUMAN	9606
KRT1_HUMAN	9606
KRT10_HUMAN	9606
KRT14_HUMAN	9606
KRT15_HUMAN	9606
KRT16_HUMAN	9606
KRT2_HUMAN	9606
KRT2_HUMAN	9606
KRT25_HUMAN	9606
KRT6A_HUMAN	9606
KRT6B_HUMAN	9606
KRT6C_HUMAN	9606
KRT9_HUMAN	9606
LOC442122_HUMAN	9606
LRRK2_HUMAN	9606
MED14_HUMAN	9606
MEF2C_HUMAN	9606
MSH2_HUMAN	9606
MSH4_HUMAN	9606
MT-ATP6_HUMAN	9606
MT-ATP6_HUMAN	9606
MT-CYB_HUMAN	9606
MT-CYB_HUMAN	9606
MT-CYB_HUMAN	9606
MTHFD1_HUMAN	9606
MT-ND1_HUMAN	9606
MT-ND1_HUMAN	9606
MT-ND1_HUMAN	9606
MYH11_HUMAN	9606
MYH14_HUMAN	9606
MYL2_HUMAN	9606
MYO1C_HUMAN	9606
NDEL1_HUMAN	9606
NFE2L2_HUMAN	9606
NRAP_HUMAN	9606
NTF3_HUMAN	9606
NTF3_HUMAN	9606
NTF3_HUMAN	9606
NUMA1_HUMAN	9606
OGG1_HUMAN	9606
OGG1_HUMAN	9606
OSBPL8_HUMAN	9606
PARP1_HUMAN	9606
PCID2_HUMAN	9606
PCNT_HUMAN	9606
PDE4A_HUMAN	9606
PHB2_HUMAN	9606
PLG_HUMAN	9606
PPARG_HUMAN	9606
PPARG_HUMAN	9606
PPARG_HUMAN	9606
PPARGC1A_HUMAN	9606
PPARGC1A_HUMAN	9606
PPARGC1A_HUMAN	9606
PRL_HUMAN	9606
PRODH_HUMAN	9606
PVALB_HUMAN	9606
RNF115_HUMAN	9606
RTEL1_HUMAN	9606
SERPINA3_HUMAN	9606
SERPINC1_HUMAN	9606
SLIRP_HUMAN	9606
SMC1A_HUMAN	9606
SOD2_HUMAN	9606
SPATA1_HUMAN	9606
TF_HUMAN	9606
TMF1_HUMAN	9606
TRIB1_HUMAN	9606
TTR_HUMAN	9606
UTRN_HUMAN	9606
VCL_HUMAN	9606
VIM_HUMAN	9606
ZBTB43_HUMAN	9606
ZNF248_HUMAN	9606
ZNF528_HUMAN	9606
ZNF615_HUMAN	9606
ZNF840P_HUMAN	9606
ZSWIM2_HUMAN	9606
ATP5F1A_HUMAN	9606
ATP5F1A_HUMAN	9606
ATP5F1A_HUMAN	9606
ATP5F1A_HUMAN	9606
ATP5F1A_HUMAN	9606
ATP5F1B_HUMAN	9606
ATP5F1B_HUMAN	9606
ATP5F1B_HUMAN	9606
ATP5F1B_HUMAN	9606
ATP5F1B_HUMAN	9606
CCL2_HUMAN	9606
CCL2_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CKM_HUMAN	9606
CRP_HUMAN	9606
CRP_HUMAN	9606
CRP_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IL10_HUMAN	9606
IL13_HUMAN	9606
IL13_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL4_HUMAN	9606
IL4_HUMAN	9606
IL4_HUMAN	9606
IL4_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
NOS2_HUMAN	9606
NOS2_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
Actb_HUMAN	9606
Bcl2l1_HUMAN	9606
Bid_HUMAN	9606
