Protein_ID	Taxon_ID
Q4CQY9_TRYCC	353153
Q4CQZ9_TRYCC	353153
Q4CR08_TRYCC	353153
Q4CR09_TRYCC	353153
Q4CR10_TRYCC	353153
Q4CR14_TRYCC	353153
Q4CR16_TRYCC	353153
Q4CR17_TRYCC	353153
Q4CR22_TRYCC	353153
Q4CR26_TRYCC	353153
Q4CR27_TRYCC	353153
Q4CR39_TRYCC	353153
Q4CR41_TRYCC	353153
Q4CR42_TRYCC	353153
Q4CR43_TRYCC	353153
Q4CR54_TRYCC	353153
Q4CR55_TRYCC	353153
Q4CR56_TRYCC	353153
Q4CR58_TRYCC	353153
Q4CR79_TRYCC	353153
Q4CRC1_TRYCC	353153
Q4CRD6_TRYCC	353153
Q4CRD7_TRYCC	353153
Q4CRD8_TRYCC	353153
Q4CRE6_TRYCC	353153
Q4CRE7_TRYCC	353153
Q4CRJ1_TRYCC	353153
Q4CRJ5_TRYCC	353153
Q4CRM1_TRYCC	353153
Q4CRM2_TRYCC	353153
Q4CRP3_TRYCC	353153
Q4CRP4_TRYCC	353153
Q4CRP6_TRYCC	353153
Q4CRQ7_TRYCC	353153
Q4CRQ8_TRYCC	353153
Q4CRQ9_TRYCC	353153
Q4CRR3_TRYCC	353153
Q4CRR4_TRYCC	353153
Q4CRT4_TRYCC	353153
Q4CRT5_TRYCC	353153
Q4CRT6_TRYCC	353153
Q4CRT7_TRYCC	353153
Q4CRW2_TRYCC	353153
Q4CRZ1_TRYCC	353153
Q4CRZ2_TRYCC	353153
Q4CS12_TRYCC	353153
Q4CS29_TRYCC	353153
Q4CS30_TRYCC	353153
Q4CS51_TRYCC	353153
Q4CS52_TRYCC	353153
Q4CS53_TRYCC	353153
Q4CSB2_TRYCC	353153
Q4CSF3_TRYCC	353153
Q4CSF4_TRYCC	353153
Q4CSF5_TRYCC	353153
Q4CSF7_TRYCC	353153
Q4CSG1_TRYCC	353153
Q4CSG4_TRYCC	353153
Q4CSH2_TRYCC	353153
Q4CSI1_TRYCC	353153
Q4CSI4_TRYCC	353153
Q4CSI5_TRYCC	353153
Q4CSI6_TRYCC	353153
Q4CSI7_TRYCC	353153
Q4CSK5_TRYCC	353153
Q4CSQ4_TRYCC	353153
Q4CSQ8_TRYCC	353153
Q4CSS1_TRYCC	353153
Q4CSS2_TRYCC	353153
Q4CSS3_TRYCC	353153
Q4CST2_TRYCC	353153
Q4CSU2_TRYCC	353153
Q4CSU3_TRYCC	353153
Q4CSU4_TRYCC	353153
Q4CSU5_TRYCC	353153
Q4CSU6_TRYCC	353153
Q4CSX3_TRYCC	353153
Q4CSX4_TRYCC	353153
Q4CSZ4_TRYCC	353153
Q4CSZ5_TRYCC	353153
Q4CT20_TRYCC	353153
Q4CT57_TRYCC	353153
Q4CT58_TRYCC	353153
Q4CT65_TRYCC	353153
Q4CT80_TRYCC	353153
Q4CT81_TRYCC	353153
Q4CT84_TRYCC	353153
Q4CTA0_TRYCC	353153
Q4CTA1_TRYCC	353153
Q4CTA5_TRYCC	353153
Q4CTA6_TRYCC	353153
Q4CTB1_TRYCC	353153
Q4CTB2_TRYCC	353153
Q4CTC1_TRYCC	353153
Q4CTD9_TRYCC	353153
Q4CTE0_TRYCC	353153
Q4CTE1_TRYCC	353153
Q4CTG2_TRYCC	353153
Q4CTI5_TRYCC	353153
Q4CTI6_TRYCC	353153
Q4CTM8_TRYCC	353153
Q4CTN2_TRYCC	353153
Q4CTN9_TRYCC	353153
Q4CTP8_TRYCC	353153
Q4CTV9_TRYCC	353153
Q4CU10_TRYCC	353153
Q4CU19_TRYCC	353153
Q4CU20_TRYCC	353153
Q4CU21_TRYCC	353153
Q4CU22_TRYCC	353153
Q4CUB3_TRYCC	353153
Q4CUB9_TRYCC	353153
Q4CUD3_TRYCC	353153
Q4CUE6_TRYCC	353153
Q4CUI4_TRYCC	353153
Q4CUI5_TRYCC	353153
Q4CUJ2_TRYCC	353153
Q4CUJ3_TRYCC	353153
Q4CUJ4_TRYCC	353153
Q4CUJ5_TRYCC	353153
Q4CUQ1_TRYCC	353153
Q4CUT3_TRYCC	353153
Q4CUT4_TRYCC	353153
Q4CUU0_TRYCC	353153
Q4CUU1_TRYCC	353153
Q4CUU2_TRYCC	353153
Q4CUU3_TRYCC	353153
Q4CUU4_TRYCC	353153
