"User_input","STRINGdb ID","Species"
"R4FP80","RPRC005014-PA","Rhodnius prolixus STRINGdb"
"R4FP87","RPRC008787-PA","Rhodnius prolixus STRINGdb"
"R4FP94","RPRC015040-PA","Rhodnius prolixus STRINGdb"
"R4FP98","RPRC007586-PA","Rhodnius prolixus STRINGdb"
"R4FPA1","RPRC004920-PA","Rhodnius prolixus STRINGdb"
"R4FPB1","RPRC015001-PA","Rhodnius prolixus STRINGdb"
"R4FPC2","RPRC012185-PA","Rhodnius prolixus STRINGdb"
"R4FPC9","RPRC011766-PA","Rhodnius prolixus STRINGdb"
"R4FPF1","RPRC003309-PA","Rhodnius prolixus STRINGdb"
"R4FPF4","RPRC009107-PA","Rhodnius prolixus STRINGdb"
"R4FPH2","RPRC014419-PA","Rhodnius prolixus STRINGdb"
"R4FPH9","RPRC011060-PA","Rhodnius prolixus STRINGdb"
"R4FPI5","RPRC005248-PA","Rhodnius prolixus STRINGdb"
"R4FPJ3","RPRC011503-PA","Rhodnius prolixus STRINGdb"
"R4FPJ7","RPRC012224-PA","Rhodnius prolixus STRINGdb"
"R4FPK0","RPRC004641-PA","Rhodnius prolixus STRINGdb"
"R4FPL4","RPRC006315-PA","Rhodnius prolixus STRINGdb"
"R4FPM1","RPRC008132-PA","Rhodnius prolixus STRINGdb"
"R4FPM5","RPRC005105-PA","Rhodnius prolixus STRINGdb"
"R4FPN2","RPRC008946-PA","Rhodnius prolixus STRINGdb"
"R4FPN5","RPRC006944-PA","Rhodnius prolixus STRINGdb"
"R4FPP1","RPRC013083-PA","Rhodnius prolixus STRINGdb"
"R4FPP5","RPRC006329-PA","Rhodnius prolixus STRINGdb"
"R4FPP7","RPRC005274-PA","Rhodnius prolixus STRINGdb"
"R4FPR1","RPRC015073-PA","Rhodnius prolixus STRINGdb"
"R4FPR6","RPRC003195-PA","Rhodnius prolixus STRINGdb"
"R4FPS1","RPRC002934-PA","Rhodnius prolixus STRINGdb"
"R4FPS9","RPRC009017-PA","Rhodnius prolixus STRINGdb"
"R4FPU4","RPRC007844-PA","Rhodnius prolixus STRINGdb"
"R4FPU8","RPRC005067-PA","Rhodnius prolixus STRINGdb"
"R4FPV5","RPRC013664-PA","Rhodnius prolixus STRINGdb"
"R4FPV9","RPRC015392-PA","Rhodnius prolixus STRINGdb"
"R4FPW2","RPRC002956-PA","Rhodnius prolixus STRINGdb"
"R4FPW7","RPRC000114-PA","Rhodnius prolixus STRINGdb"
"R4FPX1","RPRC005212-PA","Rhodnius prolixus STRINGdb"
"R4FPX5","RPRC008018-PA","Rhodnius prolixus STRINGdb"
"R4FPY0","RPRC015388-PA","Rhodnius prolixus STRINGdb"
"R4FQ14","RPRC009309-PA","Rhodnius prolixus STRINGdb"
"R4FQ18","RPRC004997-PA","Rhodnius prolixus STRINGdb"
"R4FQ27","RPRC005826-PA","Rhodnius prolixus STRINGdb"
"R4FQ30","RPRC006090-PA","Rhodnius prolixus STRINGdb"
"R4FQ38","RPRC010149-PA","Rhodnius prolixus STRINGdb"
"R4FQ42","RPRC007607-PA","Rhodnius prolixus STRINGdb"
"R4FQ51","RPRC008679-PA","Rhodnius prolixus STRINGdb"
"R4FQ54","RPRC008768-PA","Rhodnius prolixus STRINGdb"
"R4FQ58","RPRC012123-PA","Rhodnius prolixus STRINGdb"
"R4FQ65","RPRC009600-PA","Rhodnius prolixus STRINGdb"
"R4FQ69","RPRC002350-PA","Rhodnius prolixus STRINGdb"
"R4FQ78","RPRC007469-PA","Rhodnius prolixus STRINGdb"
"R4FQ79","RPRC002796-PA","Rhodnius prolixus STRINGdb"
"R4FQ83","RPRC010290-PA","Rhodnius prolixus STRINGdb"
"R4FQ86","RPRC015289-PA","Rhodnius prolixus STRINGdb"
"R4FQ93","RPRC000405-PA","Rhodnius prolixus STRINGdb"
"R4FQ99","RPRC010828-PA","Rhodnius prolixus STRINGdb"
"R4FQA8","RPRC004370-PA","Rhodnius prolixus STRINGdb"
"R4FQB3","RPRC010187-PA","Rhodnius prolixus STRINGdb"
"R4FQC0","RPRC015232-PA","Rhodnius prolixus STRINGdb"
"R4FQC3","RPRC013030-PA","Rhodnius prolixus STRINGdb"
"R4FQD3","RPRC007356-PA","Rhodnius prolixus STRINGdb"
"R4FQD9","RPRC007851-PA","Rhodnius prolixus STRINGdb"
"R4FQE2","RPRC009181-PA","Rhodnius prolixus STRINGdb"
"R4FQE8","RPRC013331-PA","Rhodnius prolixus STRINGdb"
"R4FQF4","RPRC011931-PA","Rhodnius prolixus STRINGdb"
"R4FQF8","RPRC015002-PA","Rhodnius prolixus STRINGdb"
"R4FQG1","RPRC008498-PA","Rhodnius prolixus STRINGdb"
"R4FQG8","RPRC010252-PA","Rhodnius prolixus STRINGdb"
"R4FQH4","RPRC003348-PA","Rhodnius prolixus STRINGdb"
"R4FQJ4","RPRC007902-PA","Rhodnius prolixus STRINGdb"
"R4FQJ7","RPRC015380-PA","Rhodnius prolixus STRINGdb"
"R4FQK1","RPRC002431-PA","Rhodnius prolixus STRINGdb"
"R4G2R2","RPRC010685-PA","Rhodnius prolixus STRINGdb"
"R4G2R6","RPRC012195-PA","Rhodnius prolixus STRINGdb"
"R4G2R9","RPRC006716-PA","Rhodnius prolixus STRINGdb"
"R4G2S4","RPRC015086-PA","Rhodnius prolixus STRINGdb"
"R4G2S7","RPRC006285-PA","Rhodnius prolixus STRINGdb"
"R4G2T1","RPRC000518-PA","Rhodnius prolixus STRINGdb"
"R4G2T6","RPRC005809-PA","Rhodnius prolixus STRINGdb"
"R4G2T8","RPRC002879-PA","Rhodnius prolixus STRINGdb"
"R4G2U3","RPRC005774-PA","Rhodnius prolixus STRINGdb"
"R4G2U9","RPRC005664-PA","Rhodnius prolixus STRINGdb"
"R4G2V2","RPRC013449-PA","Rhodnius prolixus STRINGdb"
"R4G2V4","RPRC012391-PA","Rhodnius prolixus STRINGdb"
"R4G2V6","RPRC007728-PA","Rhodnius prolixus STRINGdb"
"R4G2V8","RPRC005415-PA","Rhodnius prolixus STRINGdb"
"R4G2V9","RPRC013776-PA","Rhodnius prolixus STRINGdb"
"R4G2W3","RPRC006463-PA","Rhodnius prolixus STRINGdb"
"R4G2W5","RPRC003693-PA","Rhodnius prolixus STRINGdb"
"R4G2W6","RPRC005869-PA","Rhodnius prolixus STRINGdb"
"R4G2W8","RPRC004759-PA","Rhodnius prolixus STRINGdb"
"R4G2X2","RPRC011126-PA","Rhodnius prolixus STRINGdb"
"R4G2X9","RPRC002559-PA","Rhodnius prolixus STRINGdb"
"R4G2Y3","RPRC009314-PA","Rhodnius prolixus STRINGdb"
"R4G2Y7","RPRC012581-PA","Rhodnius prolixus STRINGdb"
"R4G2Y8","RPRC007979-PA","Rhodnius prolixus STRINGdb"
"R4G2Z0","RPRC006973-PA","Rhodnius prolixus STRINGdb"
"R4G2Z2","RPRC011198-PA","Rhodnius prolixus STRINGdb"
"R4G2Z6","RPRC011157-PA","Rhodnius prolixus STRINGdb"
"R4G2Z7","RPRC007220-PA","Rhodnius prolixus STRINGdb"
"R4G2Z9","RPRC009177-PA","Rhodnius prolixus STRINGdb"
"R4G301","RPRC013340-PA","Rhodnius prolixus STRINGdb"
"R4G302","RPRC008063-PA","Rhodnius prolixus STRINGdb"
"R4G304","RPRC003947-PA","Rhodnius prolixus STRINGdb"
"R4G308","RPRC013684-PA","Rhodnius prolixus STRINGdb"
"R4G309","RPRC014364-PA","Rhodnius prolixus STRINGdb"
"R4G313","RPRC013321-PA","Rhodnius prolixus STRINGdb"
"R4G315","RPRC010099-PA","Rhodnius prolixus STRINGdb"
"R4G316","RPRC011929-PA","Rhodnius prolixus STRINGdb"
"R4G324","RPRC010184-PA","Rhodnius prolixus STRINGdb"
"R4G328","RPRC007554-PA","Rhodnius prolixus STRINGdb"
"R4G329","RPRC010421-PA","Rhodnius prolixus STRINGdb"
"R4G331","RPRC005510-PA","Rhodnius prolixus STRINGdb"
"R4G335","RPRC010550-PA","Rhodnius prolixus STRINGdb"
"R4G343","RPRC009696-PA","Rhodnius prolixus STRINGdb"
"R4G345","RPRC006988-PA","Rhodnius prolixus STRINGdb"
"R4G349","RPRC014643-PA","Rhodnius prolixus STRINGdb"
"R4G351","RPRC002335-PA","Rhodnius prolixus STRINGdb"
"R4G353","RPRC015003-PA","Rhodnius prolixus STRINGdb"
"R4G355","RPRC009750-PA","Rhodnius prolixus STRINGdb"
"R4G360","RPRC002942-PA","Rhodnius prolixus STRINGdb"
"R4G366","RPRC006976-PA","Rhodnius prolixus STRINGdb"
"R4G368","RPRC008667-PA","Rhodnius prolixus STRINGdb"
"R4G370","RPRC008809-PA","Rhodnius prolixus STRINGdb"
"R4G376","RPRC000347-PA","Rhodnius prolixus STRINGdb"
"R4G377","RPRC005195-PA","Rhodnius prolixus STRINGdb"
"R4G381","RPRC013683-PA","Rhodnius prolixus STRINGdb"
"R4G383","RPRC010816-PA","Rhodnius prolixus STRINGdb"
"R4G389","RPRC013840-PA","Rhodnius prolixus STRINGdb"
"R4G392","RPRC010213-PA","Rhodnius prolixus STRINGdb"
"R4G396","RPRC004760-PA","Rhodnius prolixus STRINGdb"
"R4G398","RPRC006735-PA","Rhodnius prolixus STRINGdb"
"R4G3A0","RPRC014931-PA","Rhodnius prolixus STRINGdb"
"R4G3A2","RPRC009792-PA","Rhodnius prolixus STRINGdb"
"R4G3A3","RPRC015421-PA","Rhodnius prolixus STRINGdb"
"R4G3A4","RPRC012389-PA","Rhodnius prolixus STRINGdb"
"R4G3A7","RPRC009401-PA","Rhodnius prolixus STRINGdb"
"R4G3B0","RPRC010217-PA","Rhodnius prolixus STRINGdb"
"R4G3B4","RPRC011065-PA","Rhodnius prolixus STRINGdb"
"R4G3B5","RPRC004463-PA","Rhodnius prolixus STRINGdb"
"R4G3B6","RPRC013650-PA","Rhodnius prolixus STRINGdb"
"R4G3B8","RPRC011798-PA","Rhodnius prolixus STRINGdb"
"R4G3B9","RPRC013853-PA","Rhodnius prolixus STRINGdb"
"R4G3C0","RPRC015027-PA","Rhodnius prolixus STRINGdb"
"R4G3C3","RPRC002656-PA","Rhodnius prolixus STRINGdb"
"R4G3C4","RPRC015180-PA","Rhodnius prolixus STRINGdb"
"R4G3C8","RPRC008390-PA","Rhodnius prolixus STRINGdb"
"R4G3C9","RPRC005986-PA","Rhodnius prolixus STRINGdb"
"R4G3D1","RPRC005403-PA","Rhodnius prolixus STRINGdb"
"R4G3D3","RPRC009002-PA","Rhodnius prolixus STRINGdb"
"R4G3D4","RPRC012549-PA","Rhodnius prolixus STRINGdb"
"R4G3D6","RPRC007711-PA","Rhodnius prolixus STRINGdb"
"R4G3D7","RPRC005694-PA","Rhodnius prolixus STRINGdb"
"R4G3D8","RPRC008169-PA","Rhodnius prolixus STRINGdb"
"R4G3D9","RPRC008762-PA","Rhodnius prolixus STRINGdb"
"R4G3E0","RPRC009227-PA","Rhodnius prolixus STRINGdb"
"R4G3E4","RPRC008540-PA","Rhodnius prolixus STRINGdb"
"R4G3E5","RPRC013507-PA","Rhodnius prolixus STRINGdb"
"R4G3E6","RPRC008129-PA","Rhodnius prolixus STRINGdb"
"R4G3E7","RPRC009183-PA","Rhodnius prolixus STRINGdb"
"R4G3E8","RPRC007983-PA","Rhodnius prolixus STRINGdb"
"R4G3F1","RPRC012041-PA","Rhodnius prolixus STRINGdb"
"R4G3F2","RPRC006336-PA","Rhodnius prolixus STRINGdb"
"R4G3F5","RPRC004481-PA","Rhodnius prolixus STRINGdb"
"R4G3F8","RPRC002227-PA","Rhodnius prolixus STRINGdb"
"R4G3F9","RPRC009944-PA","Rhodnius prolixus STRINGdb"
"R4G3G1","RPRC005187-PA","Rhodnius prolixus STRINGdb"
"R4G3G5","RPRC000537-PA","Rhodnius prolixus STRINGdb"
"R4G3G6","RPRC005922-PA","Rhodnius prolixus STRINGdb"
"R4G3G7","RPRC003374-PA","Rhodnius prolixus STRINGdb"
"R4G3G8","RPRC002667-PA","Rhodnius prolixus STRINGdb"
"R4G3G9","RPRC014663-PA","Rhodnius prolixus STRINGdb"
"R4G3H1","RPRC012254-PA","Rhodnius prolixus STRINGdb"
"R4G3H2","RPRC006972-PA","Rhodnius prolixus STRINGdb"
"R4G3H3","RPRC006528-PA","Rhodnius prolixus STRINGdb"
"R4G3H4","RPRC013469-PA","Rhodnius prolixus STRINGdb"
"R4G3H6","RPRC007976-PA","Rhodnius prolixus STRINGdb"
"R4G3H7","RPRC004251-PA","Rhodnius prolixus STRINGdb"
"R4G3H8","RPRC014189-PA","Rhodnius prolixus STRINGdb"
"R4G3H9","RPRC007121-PA","Rhodnius prolixus STRINGdb"
"R4G3I1","RPRC007389-PA","Rhodnius prolixus STRINGdb"
"R4G3I2","RPRC009152-PA","Rhodnius prolixus STRINGdb"
"R4G3I3","RPRC013318-PA","Rhodnius prolixus STRINGdb"
"R4G3I4","RPRC002802-PA","Rhodnius prolixus STRINGdb"
"R4G3I5","RPRC006115-PA","Rhodnius prolixus STRINGdb"
"R4G3I8","RPRC003335-PA","Rhodnius prolixus STRINGdb"
"R4G3I9","RPRC013223-PA","Rhodnius prolixus STRINGdb"
"R4G3J0","RPRC003126-PA","Rhodnius prolixus STRINGdb"
"R4G3J1","RPRC008277-PA","Rhodnius prolixus STRINGdb"
"R4G3J4","RPRC007504-PA","Rhodnius prolixus STRINGdb"
"R4G3J6","RPRC007418-PA","Rhodnius prolixus STRINGdb"
"R4G3J7","RPRC004276-PA","Rhodnius prolixus STRINGdb"
"R4G3K3","RPRC002403-PA","Rhodnius prolixus STRINGdb"
"R4G3K4","RPRC002729-PA","Rhodnius prolixus STRINGdb"
"R4G3K6","RPRC014558-PA","Rhodnius prolixus STRINGdb"
"R4G3K7","RPRC015055-PA","Rhodnius prolixus STRINGdb"
"R4G3K8","RPRC000620-PA","Rhodnius prolixus STRINGdb"
"R4G3L3","RPRC012234-PA","Rhodnius prolixus STRINGdb"
"R4G3L5","RPRC012373-PA","Rhodnius prolixus STRINGdb"
"R4G3L6","RPRC006359-PA","Rhodnius prolixus STRINGdb"
"R4G3L7","RPRC004413-PA","Rhodnius prolixus STRINGdb"
"R4G3L8","RPRC007209-PA","Rhodnius prolixus STRINGdb"
"R4G3M0","RPRC002741-PA","Rhodnius prolixus STRINGdb"
"R4G3M3","RPRC002219-PA","Rhodnius prolixus STRINGdb"
"R4G3M4","RPRC013740-PA","Rhodnius prolixus STRINGdb"
"R4G3M6","RPRC010810-PA","Rhodnius prolixus STRINGdb"
"R4G3M9","RPRC003455-PA","Rhodnius prolixus STRINGdb"
"R4G3N3","RPRC003468-PA","Rhodnius prolixus STRINGdb"
"R4G3N6","RPRC012356-PA","Rhodnius prolixus STRINGdb"
"R4G3N8","RPRC005153-PA","Rhodnius prolixus STRINGdb"
"R4G3P1","RPRC010191-PA","Rhodnius prolixus STRINGdb"
"R4G3P4","RPRC013213-PA","Rhodnius prolixus STRINGdb"
"R4G3P5","RPRC006049-PA","Rhodnius prolixus STRINGdb"
"R4G3P7","RPRC005719-PA","Rhodnius prolixus STRINGdb"
"R4G3P9","RPRC012228-PA","Rhodnius prolixus STRINGdb"
"R4G3Q0","RPRC008337-PA","Rhodnius prolixus STRINGdb"
"R4G3Q1","RPRC008348-PA","Rhodnius prolixus STRINGdb"
"R4G3Q4","RPRC014257-PA","Rhodnius prolixus STRINGdb"
"R4G3Q5","RPRC013227-PA","Rhodnius prolixus STRINGdb"
"R4G3Q6","RPRC004266-PA","Rhodnius prolixus STRINGdb"
"R4G3Q9","RPRC006881-PA","Rhodnius prolixus STRINGdb"
"R4G3R0","RPRC014015-PA","Rhodnius prolixus STRINGdb"
"R4G3R7","RPRC012148-PA","Rhodnius prolixus STRINGdb"
"R4G3R8","RPRC003750-PA","Rhodnius prolixus STRINGdb"
"R4G3S1","RPRC007493-PA","Rhodnius prolixus STRINGdb"
"R4G3S2","RPRC012710-PA","Rhodnius prolixus STRINGdb"
"R4G3S5","RPRC014135-PA","Rhodnius prolixus STRINGdb"
"R4G3S6","RPRC013046-PA","Rhodnius prolixus STRINGdb"
"R4G3S9","RPRC005878-PA","Rhodnius prolixus STRINGdb"
"R4G3T1","RPRC003194-PA","Rhodnius prolixus STRINGdb"
"R4G3T3","RPRC010558-PA","Rhodnius prolixus STRINGdb"
"R4G3T5","RPRC003241-PA","Rhodnius prolixus STRINGdb"
"R4G3T7","RPRC010786-PA","Rhodnius prolixus STRINGdb"
"R4G3T8","RPRC013242-PA","Rhodnius prolixus STRINGdb"
"R4G3U3","RPRC004189-PA","Rhodnius prolixus STRINGdb"
"R4G3U4","RPRC012768-PA","Rhodnius prolixus STRINGdb"
"R4G3U5","RPRC004271-PA","Rhodnius prolixus STRINGdb"
"R4G3U6","RPRC010392-PA","Rhodnius prolixus STRINGdb"
"R4G3U8","RPRC008276-PA","Rhodnius prolixus STRINGdb"
"R4G3U9","RPRC008475-PA","Rhodnius prolixus STRINGdb"
"R4G3V1","RPRC007726-PA","Rhodnius prolixus STRINGdb"
"R4G3V4","RPRC005550-PA","Rhodnius prolixus STRINGdb"
"R4G3V9","RPRC014414-PA","Rhodnius prolixus STRINGdb"
"R4G3W1","RPRC012150-PA","Rhodnius prolixus STRINGdb"
"R4G3W2","RPRC013900-PA","Rhodnius prolixus STRINGdb"
"R4G3W3","RPRC005619-PA","Rhodnius prolixus STRINGdb"
"R4G3W4","RPRC010944-PA","Rhodnius prolixus STRINGdb"
"R4G3W6","RPRC010093-PA","Rhodnius prolixus STRINGdb"
"R4G3X0","RPRC009926-PA","Rhodnius prolixus STRINGdb"
"R4G3X1","RPRC002697-PA","Rhodnius prolixus STRINGdb"
"R4G3X8","RPRC013620-PA","Rhodnius prolixus STRINGdb"
"R4G3X9","RPRC006994-PA","Rhodnius prolixus STRINGdb"
"R4G3Y2","RPRC003470-PA","Rhodnius prolixus STRINGdb"
"R4G3Y3","RPRC007856-PA","Rhodnius prolixus STRINGdb"
"R4G3Y4","RPRC005618-PA","Rhodnius prolixus STRINGdb"
"R4G3Y5","RPRC004263-PA","Rhodnius prolixus STRINGdb"
"R4G3Y8","RPRC013955-PA","Rhodnius prolixus STRINGdb"
"R4G3Y9","RPRC014878-PA","Rhodnius prolixus STRINGdb"
"R4G3Z0","RPRC009292-PA","Rhodnius prolixus STRINGdb"
"R4G3Z1","RPRC002938-PA","Rhodnius prolixus STRINGdb"
"R4G3Z2","RPRC009854-PA","Rhodnius prolixus STRINGdb"
"R4G3Z3","RPRC005973-PA","Rhodnius prolixus STRINGdb"
"R4G3Z4","RPRC011046-PA","Rhodnius prolixus STRINGdb"
"R4G3Z9","RPRC009198-PA","Rhodnius prolixus STRINGdb"
"R4G402","RPRC012909-PA","Rhodnius prolixus STRINGdb"
"R4G403","RPRC015174-PA","Rhodnius prolixus STRINGdb"
"R4G404","RPRC002442-PA","Rhodnius prolixus STRINGdb"
"R4G407","RPRC010699-PA","Rhodnius prolixus STRINGdb"
"R4G408","RPRC012271-PA","Rhodnius prolixus STRINGdb"
"R4G409","RPRC013064-PA","Rhodnius prolixus STRINGdb"
"R4G410","RPRC009433-PA","Rhodnius prolixus STRINGdb"
"R4G412","RPRC006787-PA","Rhodnius prolixus STRINGdb"
"R4G415","RPRC004936-PA","Rhodnius prolixus STRINGdb"
"R4G418","RPRC005117-PA","Rhodnius prolixus STRINGdb"
"R4G419","RPRC010462-PA","Rhodnius prolixus STRINGdb"
"R4G420","RPRC004391-PA","Rhodnius prolixus STRINGdb"
"R4G421","RPRC005166-PA","Rhodnius prolixus STRINGdb"
"R4G425","RPRC015056-PA","Rhodnius prolixus STRINGdb"
"R4G430","RPRC002850-PA","Rhodnius prolixus STRINGdb"
"R4G432","RPRC008466-PA","Rhodnius prolixus STRINGdb"
"R4G433","RPRC011182-PA","Rhodnius prolixus STRINGdb"
"R4G435","RPRC002849-PA","Rhodnius prolixus STRINGdb"
"R4G436","RPRC006986-PA","Rhodnius prolixus STRINGdb"
"R4G437","RPRC015245-PA","Rhodnius prolixus STRINGdb"
"R4G438","RPRC015343-PA","Rhodnius prolixus STRINGdb"
"R4G440","RPRC002607-PA","Rhodnius prolixus STRINGdb"
"R4G442","RPRC014450-PA","Rhodnius prolixus STRINGdb"
"R4G445","RPRC005962-PA","Rhodnius prolixus STRINGdb"
"R4G447","RPRC013793-PA","Rhodnius prolixus STRINGdb"
"R4G448","RPRC002807-PA","Rhodnius prolixus STRINGdb"
"R4G452","RPRC015370-PA","Rhodnius prolixus STRINGdb"
"R4G456","RPRC003775-PA","Rhodnius prolixus STRINGdb"
"R4G457","RPRC006263-PA","Rhodnius prolixus STRINGdb"
"R4G459","RPRC013568-PA","Rhodnius prolixus STRINGdb"
"R4G461","RPRC005957-PA","Rhodnius prolixus STRINGdb"
"R4G462","RPRC003663-PA","Rhodnius prolixus STRINGdb"
"R4G463","RPRC014324-PA","Rhodnius prolixus STRINGdb"
"R4G464","RPRC013400-PA","Rhodnius prolixus STRINGdb"
"R4G465","RPRC007552-PA","Rhodnius prolixus STRINGdb"
"R4G466","RPRC003695-PA","Rhodnius prolixus STRINGdb"
"R4G468","RPRC009424-PA","Rhodnius prolixus STRINGdb"
"R4G469","RPRC010147-PA","Rhodnius prolixus STRINGdb"
"R4G470","RPRC014674-PA","Rhodnius prolixus STRINGdb"
"R4G471","RPRC011522-PA","Rhodnius prolixus STRINGdb"
"R4G473","RPRC012343-PA","Rhodnius prolixus STRINGdb"
"R4G474","RPRC009360-PA","Rhodnius prolixus STRINGdb"
"R4G475","RPRC012032-PA","Rhodnius prolixus STRINGdb"
"R4G476","RPRC014428-PA","Rhodnius prolixus STRINGdb"
"R4G478","RPRC002359-PA","Rhodnius prolixus STRINGdb"
"R4G481","RPRC013014-PA","Rhodnius prolixus STRINGdb"
"R4G483","RPRC004089-PA","Rhodnius prolixus STRINGdb"
"R4G489","RPRC006872-PA","Rhodnius prolixus STRINGdb"
"R4G490","RPRC009790-PA","Rhodnius prolixus STRINGdb"
"R4G492","RPRC004303-PA","Rhodnius prolixus STRINGdb"
"R4G493","RPRC011318-PA","Rhodnius prolixus STRINGdb"
"R4G495","RPRC008152-PA","Rhodnius prolixus STRINGdb"
"R4G497","RPRC008947-PA","Rhodnius prolixus STRINGdb"
"R4G498","RPRC005108-PA","Rhodnius prolixus STRINGdb"
"R4G4A1","RPRC000278-PA","Rhodnius prolixus STRINGdb"
"R4G4A4","RPRC013033-PA","Rhodnius prolixus STRINGdb"
"R4G4A6","RPRC002700-PA","Rhodnius prolixus STRINGdb"
"R4G4A7","RPRC004470-PA","Rhodnius prolixus STRINGdb"
"R4G4A9","RPRC007139-PA","Rhodnius prolixus STRINGdb"
"R4G4B1","RPRC010674-PA","Rhodnius prolixus STRINGdb"
"R4G4B2","RPRC014479-PA","Rhodnius prolixus STRINGdb"
"R4G4B5","RPRC009192-PA","Rhodnius prolixus STRINGdb"
"R4G4B6","RPRC010669-PA","Rhodnius prolixus STRINGdb"
"R4G4B8","RPRC010391-PA","Rhodnius prolixus STRINGdb"
"R4G4B9","RPRC014620-PA","Rhodnius prolixus STRINGdb"
"R4G4C0","RPRC011740-PA","Rhodnius prolixus STRINGdb"
"R4G4C1","RPRC011926-PA","Rhodnius prolixus STRINGdb"
"R4G4C8","RPRC003098-PA","Rhodnius prolixus STRINGdb"
"R4G4D0","RPRC009576-PA","Rhodnius prolixus STRINGdb"
"R4G4D5","RPRC014349-PA","Rhodnius prolixus STRINGdb"
"R4G4D6","RPRC010985-PA","Rhodnius prolixus STRINGdb"
"R4G4D7","RPRC009350-PA","Rhodnius prolixus STRINGdb"
"R4G4D9","RPRC015291-PA","Rhodnius prolixus STRINGdb"
"R4G4E0","RPRC010192-PA","Rhodnius prolixus STRINGdb"
"R4G4E1","RPRC008697-PA","Rhodnius prolixus STRINGdb"
"R4G4E2","RPRC008075-PA","Rhodnius prolixus STRINGdb"
"R4G4E4","RPRC012725-PA","Rhodnius prolixus STRINGdb"
"R4G4E5","RPRC002544-PA","Rhodnius prolixus STRINGdb"
"R4G4E7","RPRC002446-PA","Rhodnius prolixus STRINGdb"
"R4G4E9","RPRC004887-PA","Rhodnius prolixus STRINGdb"
"R4G4F4","RPRC013989-PA","Rhodnius prolixus STRINGdb"
"R4G4F5","RPRC011803-PA","Rhodnius prolixus STRINGdb"
"R4G4F8","RPRC005518-PA","Rhodnius prolixus STRINGdb"
"R4G4F9","RPRC002484-PA","Rhodnius prolixus STRINGdb"
"R4G4G0","RPRC013850-PA","Rhodnius prolixus STRINGdb"
"R4G4G1","RPRC008393-PA","Rhodnius prolixus STRINGdb"
"R4G4G2","RPRC004915-PA","Rhodnius prolixus STRINGdb"
"R4G4G3","RPRC005920-PA","Rhodnius prolixus STRINGdb"
"R4G4G4","RPRC012251-PA","Rhodnius prolixus STRINGdb"
"R4G4G5","RPRC013851-PA","Rhodnius prolixus STRINGdb"
"R4G4G9","RPRC003337-PA","Rhodnius prolixus STRINGdb"
"R4G4H0","RPRC014554-PA","Rhodnius prolixus STRINGdb"
"R4G4H4","RPRC007725-PA","Rhodnius prolixus STRINGdb"
"R4G4H6","RPRC011958-PA","Rhodnius prolixus STRINGdb"
"R4G4H7","RPRC012940-PA","Rhodnius prolixus STRINGdb"
"R4G4I1","RPRC011897-PA","Rhodnius prolixus STRINGdb"
"R4G4I3","RPRC003573-PA","Rhodnius prolixus STRINGdb"
"R4G4I7","RPRC000617-PA","Rhodnius prolixus STRINGdb"
"R4G4J3","RPRC009587-PA","Rhodnius prolixus STRINGdb"
"R4G4J4","RPRC014185-PA","Rhodnius prolixus STRINGdb"
"R4G4J7","RPRC011962-PA","Rhodnius prolixus STRINGdb"
"R4G4K0","RPRC005917-PA","Rhodnius prolixus STRINGdb"
"R4G4K2","RPRC007358-PA","Rhodnius prolixus STRINGdb"
"R4G4K6","RPRC015391-PA","Rhodnius prolixus STRINGdb"
"R4G4K8","RPRC007838-PA","Rhodnius prolixus STRINGdb"
"R4G4L1","RPRC009351-PA","Rhodnius prolixus STRINGdb"
"R4G4L5","RPRC005375-PA","Rhodnius prolixus STRINGdb"
"R4G4L6","RPRC013786-PA","Rhodnius prolixus STRINGdb"
"R4G4L9","RPRC004480-PA","Rhodnius prolixus STRINGdb"
"R4G4M0","RPRC007397-PA","Rhodnius prolixus STRINGdb"
"R4G4M2","RPRC013159-PA","Rhodnius prolixus STRINGdb"
"R4G4M3","RPRC012095-PA","Rhodnius prolixus STRINGdb"
"R4G4M5","RPRC009869-PA","Rhodnius prolixus STRINGdb"
"R4G4N0","RPRC005389-PA","Rhodnius prolixus STRINGdb"
"R4G4N4","RPRC003861-PA","Rhodnius prolixus STRINGdb"
"R4G4N7","RPRC013849-PA","Rhodnius prolixus STRINGdb"
"R4G4N9","RPRC010282-PA","Rhodnius prolixus STRINGdb"
"R4G4P0","RPRC011345-PA","Rhodnius prolixus STRINGdb"
"R4G4P1","RPRC011460-PA","Rhodnius prolixus STRINGdb"
"R4G4P2","RPRC014045-PA","Rhodnius prolixus STRINGdb"
"R4G4P3","RPRC002662-PA","Rhodnius prolixus STRINGdb"
"R4G4P6","RPRC009553-PA","Rhodnius prolixus STRINGdb"
"R4G4P7","RPRC006608-PA","Rhodnius prolixus STRINGdb"
"R4G4P8","RPRC008708-PA","Rhodnius prolixus STRINGdb"
"R4G4Q0","RPRC008556-PA","Rhodnius prolixus STRINGdb"
"R4G4Q2","RPRC005034-PA","Rhodnius prolixus STRINGdb"
"R4G4Q3","RPRC008747-PA","Rhodnius prolixus STRINGdb"
"R4G4Q4","RPRC010634-PA","Rhodnius prolixus STRINGdb"
"R4G4Q5","RPRC004476-PA","Rhodnius prolixus STRINGdb"
"R4G4Q6","RPRC006397-PA","Rhodnius prolixus STRINGdb"
